,wsj_number_buy,wsj_consensus,wsj_URL
465,None,None,https://quotes.wsj.com/BLBD/research-ratings/
466,None,None,https://quotes.wsj.com/BHAT/research-ratings/
467,None,None,https://quotes.wsj.com/BLUE/research-ratings/
468,None,None,https://quotes.wsj.com/BKEP/research-ratings/
469,None,None,https://quotes.wsj.com/BKEPP/research-ratings/
470,None,None,https://quotes.wsj.com/BPMC/research-ratings/
471,None,None,https://quotes.wsj.com/ITEQ/research-ratings/
472,None,None,https://quotes.wsj.com/BMCH/research-ratings/
473,None,None,https://quotes.wsj.com/WIFI/research-ratings/
474,None,None,https://quotes.wsj.com/BOKF/research-ratings/
475,None,None,https://quotes.wsj.com/BOKFL/research-ratings/
476,None,None,https://quotes.wsj.com/BNSO/research-ratings/
477,None,None,https://quotes.wsj.com/BKNG/research-ratings/
478,None,None,https://quotes.wsj.com/BRQS/research-ratings/
479,None,None,https://quotes.wsj.com/BOMN/research-ratings/
480,None,None,https://quotes.wsj.com/BPFH/research-ratings/
481,None,None,https://quotes.wsj.com/EPAY/research-ratings/
482,None,None,https://quotes.wsj.com/BOXL/research-ratings/
483,None,None,https://quotes.wsj.com/BWMC/research-ratings/
484,None,None,https://quotes.wsj.com/BWMCU/research-ratings/
485,None,None,https://quotes.wsj.com/BWMCW/research-ratings/
486,None,None,https://quotes.wsj.com/BCLI/research-ratings/
487,None,None,https://quotes.wsj.com/BWAY/research-ratings/
488,None,None,https://quotes.wsj.com/BDGE/research-ratings/
489,None,None,https://quotes.wsj.com/BBIO/research-ratings/
490,None,None,https://quotes.wsj.com/BLIN          /research-ratings/
491,None,None,https://quotes.wsj.com/BWB/research-ratings/
492,None,None,https://quotes.wsj.com/BRID/research-ratings/
493,None,None,https://quotes.wsj.com/BCOV/research-ratings/
494,None,None,https://quotes.wsj.com/BHF/research-ratings/
495,None,None,https://quotes.wsj.com/BHFAL/research-ratings/
496,None,None,https://quotes.wsj.com/BHFAP/research-ratings/
497,None,None,https://quotes.wsj.com/AVGO/research-ratings/
498,None,None,https://quotes.wsj.com/BVSN/research-ratings/
499,None,None,https://quotes.wsj.com/BYFC/research-ratings/
500,None,None,https://quotes.wsj.com/BWEN/research-ratings/
501,None,None,https://quotes.wsj.com/BPY/research-ratings/
502,None,None,https://quotes.wsj.com/BPYPP/research-ratings/
503,None,None,https://quotes.wsj.com/BPR/research-ratings/
504,None,None,https://quotes.wsj.com/BPRAP/research-ratings/
505,None,None,https://quotes.wsj.com/BRKL/research-ratings/
506,None,None,https://quotes.wsj.com/BRKS/research-ratings/
507,None,None,https://quotes.wsj.com/DOOO/research-ratings/
508,None,None,https://quotes.wsj.com/BRKR/research-ratings/
509,None,None,https://quotes.wsj.com/BMTC/research-ratings/
510,None,None,https://quotes.wsj.com/BSQR/research-ratings/
511,None,None,https://quotes.wsj.com/BLDR/research-ratings/
512,None,None,https://quotes.wsj.com/BFST/research-ratings/
513,None,None,https://quotes.wsj.com/CFFI/research-ratings/
514,None,None,https://quotes.wsj.com/CHRW/research-ratings/
515,None,None,https://quotes.wsj.com/CCMP/research-ratings/
516,None,None,https://quotes.wsj.com/CDNS/research-ratings/
517,None,None,https://quotes.wsj.com/CDZI/research-ratings/
518,None,None,https://quotes.wsj.com/CZR/research-ratings/
519,None,None,https://quotes.wsj.com/CSTE/research-ratings/
520,None,None,https://quotes.wsj.com/CLBS/research-ratings/
521,None,None,https://quotes.wsj.com/CHY/research-ratings/
522,None,None,https://quotes.wsj.com/CHI/research-ratings/
523,None,None,https://quotes.wsj.com/CCD/research-ratings/
524,None,None,https://quotes.wsj.com/CHW/research-ratings/
525,None,None,https://quotes.wsj.com/CGO/research-ratings/
526,None,None,https://quotes.wsj.com/CSQ/research-ratings/
527,None,None,https://quotes.wsj.com/CAMP/research-ratings/
528,None,None,https://quotes.wsj.com/CVGW/research-ratings/
529,None,None,https://quotes.wsj.com/CALA/research-ratings/
530,None,None,https://quotes.wsj.com/CALM/research-ratings/
531,None,None,https://quotes.wsj.com/CLMT/research-ratings/
532,None,None,https://quotes.wsj.com/CLXT/research-ratings/
533,None,None,https://quotes.wsj.com/CMBM/research-ratings/
534,None,None,https://quotes.wsj.com/CATC/research-ratings/
535,None,None,https://quotes.wsj.com/CAC/research-ratings/
536,None,None,https://quotes.wsj.com/CAMT/research-ratings/
537,None,None,https://quotes.wsj.com/CSIQ/research-ratings/
538,None,None,https://quotes.wsj.com/CGIX/research-ratings/
539,None,None,https://quotes.wsj.com/CPHC/research-ratings/
540,None,None,https://quotes.wsj.com/CBNK/research-ratings/
541,None,None,https://quotes.wsj.com/CCBG/research-ratings/
542,None,None,https://quotes.wsj.com/CPLP/research-ratings/
543,None,None,https://quotes.wsj.com/CSWC/research-ratings/
544,None,None,https://quotes.wsj.com/CSWCL/research-ratings/
545,None,None,https://quotes.wsj.com/CPTA/research-ratings/
546,None,None,https://quotes.wsj.com/CPTAG/research-ratings/
547,None,None,https://quotes.wsj.com/CPTAL/research-ratings/
548,None,None,https://quotes.wsj.com/CFFN/research-ratings/
549,None,None,https://quotes.wsj.com/CAPR/research-ratings/
550,None,None,https://quotes.wsj.com/CSTR/research-ratings/
551,None,None,https://quotes.wsj.com/CPST/research-ratings/
552,None,None,https://quotes.wsj.com/CARA/research-ratings/
553,None,None,https://quotes.wsj.com/CBLK/research-ratings/
554,None,None,https://quotes.wsj.com/CARB/research-ratings/
555,None,None,https://quotes.wsj.com/CSII/research-ratings/
556,None,None,https://quotes.wsj.com/CDLX/research-ratings/
557,None,None,https://quotes.wsj.com/CATM/research-ratings/
558,None,None,https://quotes.wsj.com/CDNA/research-ratings/
559,None,None,https://quotes.wsj.com/CECO/research-ratings/
560,None,None,https://quotes.wsj.com/CTRE/research-ratings/
561,None,None,https://quotes.wsj.com/CARG/research-ratings/
562,None,None,https://quotes.wsj.com/CARO/research-ratings/
563,None,None,https://quotes.wsj.com/CART/research-ratings/
564,None,None,https://quotes.wsj.com/CRZO/research-ratings/
565,None,None,https://quotes.wsj.com/TAST/research-ratings/
566,None,None,https://quotes.wsj.com/CARE/research-ratings/
567,None,None,https://quotes.wsj.com/CARV/research-ratings/
568,None,None,https://quotes.wsj.com/CASA/research-ratings/
569,None,None,https://quotes.wsj.com/CWST/research-ratings/
570,None,None,https://quotes.wsj.com/CASY/research-ratings/
571,None,None,https://quotes.wsj.com/CASI/research-ratings/
572,None,None,https://quotes.wsj.com/CASS/research-ratings/
573,None,None,https://quotes.wsj.com/SAVA/research-ratings/
574,None,None,https://quotes.wsj.com/CSTL/research-ratings/
575,None,None,https://quotes.wsj.com/CTRM/research-ratings/
576,None,None,https://quotes.wsj.com/CATB/research-ratings/
577,None,None,https://quotes.wsj.com/CBIO/research-ratings/
578,None,None,https://quotes.wsj.com/CPRX/research-ratings/
579,None,None,https://quotes.wsj.com/CATS/research-ratings/
580,None,None,https://quotes.wsj.com/CATY/research-ratings/
581,None,None,https://quotes.wsj.com/CVCO/research-ratings/
582,None,None,https://quotes.wsj.com/CBFV/research-ratings/
583,None,None,https://quotes.wsj.com/CBAT/research-ratings/
584,None,None,https://quotes.wsj.com/CBMB/research-ratings/
585,None,None,https://quotes.wsj.com/CBOE/research-ratings/
586,None,None,https://quotes.wsj.com/CBTX/research-ratings/
587,None,None,https://quotes.wsj.com/CDK/research-ratings/
588,None,None,https://quotes.wsj.com/CDW/research-ratings/
589,None,None,https://quotes.wsj.com/CECE/research-ratings/
590,None,None,https://quotes.wsj.com/CELC/research-ratings/
591,None,None,https://quotes.wsj.com/CELG/research-ratings/
592,None,None,https://quotes.wsj.com/CELGZ/research-ratings/
593,None,None,https://quotes.wsj.com/CLDX/research-ratings/
594,None,None,https://quotes.wsj.com/APOP/research-ratings/
595,None,None,https://quotes.wsj.com/APOPW/research-ratings/
596,None,None,https://quotes.wsj.com/CLRB/research-ratings/
597,None,None,https://quotes.wsj.com/CLRBW/research-ratings/
598,None,None,https://quotes.wsj.com/CLRBZ/research-ratings/
599,None,None,https://quotes.wsj.com/CLLS/research-ratings/
600,None,None,https://quotes.wsj.com/CBMG/research-ratings/
601,None,None,https://quotes.wsj.com/CLSN/research-ratings/
602,None,None,https://quotes.wsj.com/CELH/research-ratings/
603,None,None,https://quotes.wsj.com/CYAD/research-ratings/
604,None,None,https://quotes.wsj.com/CETX/research-ratings/
605,None,None,https://quotes.wsj.com/CETXP/research-ratings/
606,None,None,https://quotes.wsj.com/CETXW/research-ratings/
607,None,None,https://quotes.wsj.com/CDEV/research-ratings/
608,None,None,https://quotes.wsj.com/CSFL/research-ratings/
609,None,None,https://quotes.wsj.com/CETV/research-ratings/
610,None,None,https://quotes.wsj.com/CFBK/research-ratings/
611,None,None,https://quotes.wsj.com/CENT/research-ratings/
612,None,None,https://quotes.wsj.com/CENTA/research-ratings/
613,None,None,https://quotes.wsj.com/CVCY/research-ratings/
614,None,None,https://quotes.wsj.com/CTRC/research-ratings/
615,None,None,https://quotes.wsj.com/CENX/research-ratings/
616,None,None,https://quotes.wsj.com/CNBKA/research-ratings/
617,None,None,https://quotes.wsj.com/CNTY/research-ratings/
618,None,None,https://quotes.wsj.com/CRNT/research-ratings/
619,None,None,https://quotes.wsj.com/CERC/research-ratings/
620,None,None,https://quotes.wsj.com/CERN/research-ratings/
621,None,None,https://quotes.wsj.com/CERS/research-ratings/
622,None,None,https://quotes.wsj.com/KOOL/research-ratings/
623,None,None,https://quotes.wsj.com/CEVA/research-ratings/
624,None,None,https://quotes.wsj.com/CFFA/research-ratings/
625,None,None,https://quotes.wsj.com/CFFAU/research-ratings/
626,None,None,https://quotes.wsj.com/CFFAW/research-ratings/
627,None,None,https://quotes.wsj.com/CSBR/research-ratings/
628,None,None,https://quotes.wsj.com/CHNG/research-ratings/
629,None,None,https://quotes.wsj.com/CHNGU/research-ratings/
630,None,None,https://quotes.wsj.com/CYOU/research-ratings/
631,None,None,https://quotes.wsj.com/BURG/research-ratings/
632,None,None,https://quotes.wsj.com/CTHR/research-ratings/
633,None,None,https://quotes.wsj.com/GTLS/research-ratings/
634,None,None,https://quotes.wsj.com/CHTR/research-ratings/
635,None,None,https://quotes.wsj.com/CTAC/research-ratings/
636,None,None,https://quotes.wsj.com/CTACU/research-ratings/
637,None,None,https://quotes.wsj.com/CTACW/research-ratings/
638,None,None,https://quotes.wsj.com/CHKP/research-ratings/
639,None,None,https://quotes.wsj.com/CHEK/research-ratings/
640,None,None,https://quotes.wsj.com/CHEKW/research-ratings/
641,None,None,https://quotes.wsj.com/CHEKZ/research-ratings/
642,None,None,https://quotes.wsj.com/CKPT/research-ratings/
643,None,None,https://quotes.wsj.com/CEMI/research-ratings/
644,None,None,https://quotes.wsj.com/CHFC/research-ratings/
645,None,None,https://quotes.wsj.com/CCXI/research-ratings/
646,None,None,https://quotes.wsj.com/CHMG/research-ratings/
647,None,None,https://quotes.wsj.com/CHFS/research-ratings/
648,None,None,https://quotes.wsj.com/CHMA/research-ratings/
649,None,None,https://quotes.wsj.com/CSSE/research-ratings/
650,None,None,https://quotes.wsj.com/CSSEP/research-ratings/
651,None,None,https://quotes.wsj.com/PLCE/research-ratings/
652,None,None,https://quotes.wsj.com/CMRX/research-ratings/
653,None,None,https://quotes.wsj.com/CAAS/research-ratings/
654,None,None,https://quotes.wsj.com/CBPO/research-ratings/
655,None,None,https://quotes.wsj.com/CCCL/research-ratings/
656,None,None,https://quotes.wsj.com/CCRC/research-ratings/
657,None,None,https://quotes.wsj.com/JRJC/research-ratings/
658,None,None,https://quotes.wsj.com/HGSH/research-ratings/
659,None,None,https://quotes.wsj.com/CIH/research-ratings/
660,None,None,https://quotes.wsj.com/CIFS/research-ratings/
661,None,None,https://quotes.wsj.com/CJJD/research-ratings/
662,None,None,https://quotes.wsj.com/CLDC/research-ratings/
663,None,None,https://quotes.wsj.com/CHNR/research-ratings/
664,None,None,https://quotes.wsj.com/CREG/research-ratings/
665,None,None,https://quotes.wsj.com/SXTC/research-ratings/
666,None,None,https://quotes.wsj.com/CNTF/research-ratings/
667,None,None,https://quotes.wsj.com/CXDC/research-ratings/
668,None,None,https://quotes.wsj.com/CCIH/research-ratings/
669,None,None,https://quotes.wsj.com/CNET/research-ratings/
670,None,None,https://quotes.wsj.com/IMOS/research-ratings/
671,None,None,https://quotes.wsj.com/CDXC/research-ratings/
672,None,None,https://quotes.wsj.com/CHSCL/research-ratings/
673,None,None,https://quotes.wsj.com/CHSCM/research-ratings/
674,None,None,https://quotes.wsj.com/CHSCN/research-ratings/
675,None,None,https://quotes.wsj.com/CHSCO/research-ratings/
676,None,None,https://quotes.wsj.com/CHSCP/research-ratings/
677,None,None,https://quotes.wsj.com/CHDN/research-ratings/
678,None,None,https://quotes.wsj.com/CHUY/research-ratings/
679,None,None,https://quotes.wsj.com/CDTX/research-ratings/
680,None,None,https://quotes.wsj.com/CMCT/research-ratings/
681,None,None,https://quotes.wsj.com/CMCTP/research-ratings/
682,None,None,https://quotes.wsj.com/CMPR/research-ratings/
683,None,None,https://quotes.wsj.com/CINF/research-ratings/
684,None,None,https://quotes.wsj.com/CIDM/research-ratings/
685,None,None,https://quotes.wsj.com/CTAS/research-ratings/
686,None,None,https://quotes.wsj.com/CRUS/research-ratings/
687,None,None,https://quotes.wsj.com/CSCO/research-ratings/
688,None,None,https://quotes.wsj.com/CTRN/research-ratings/
689,None,None,https://quotes.wsj.com/CTXR/research-ratings/
690,None,None,https://quotes.wsj.com/CTXRW/research-ratings/
691,None,None,https://quotes.wsj.com/CZNC/research-ratings/
692,None,None,https://quotes.wsj.com/CZWI/research-ratings/
693,None,None,https://quotes.wsj.com/CIZN/research-ratings/
694,None,None,https://quotes.wsj.com/CTXS/research-ratings/
695,None,None,https://quotes.wsj.com/CHCO/research-ratings/
696,None,None,https://quotes.wsj.com/CIVB/research-ratings/
697,None,None,https://quotes.wsj.com/CIVBP/research-ratings/
698,None,None,https://quotes.wsj.com/CLAR/research-ratings/
699,None,None,https://quotes.wsj.com/CLNE/research-ratings/
700,None,None,https://quotes.wsj.com/CACG/research-ratings/
701,None,None,https://quotes.wsj.com/YLDE/research-ratings/
702,None,None,https://quotes.wsj.com/LRGE/research-ratings/
703,None,None,https://quotes.wsj.com/CLFD/research-ratings/
704,None,None,https://quotes.wsj.com/CLRO/research-ratings/
705,None,None,https://quotes.wsj.com/CLSD/research-ratings/
706,None,None,https://quotes.wsj.com/CLIR/research-ratings/
707,None,None,https://quotes.wsj.com/CBLI/research-ratings/
708,None,None,https://quotes.wsj.com/CLVS/research-ratings/
709,None,None,https://quotes.wsj.com/CLPS/research-ratings/
710,None,None,https://quotes.wsj.com/CMFN/research-ratings/
711,None,None,https://quotes.wsj.com/CMFNL/research-ratings/
712,None,None,https://quotes.wsj.com/CME/research-ratings/
713,None,None,https://quotes.wsj.com/CCNE/research-ratings/
714,None,None,https://quotes.wsj.com/CCB/research-ratings/
715,None,None,https://quotes.wsj.com/COKE/research-ratings/
716,None,None,https://quotes.wsj.com/COCP/research-ratings/
717,None,None,https://quotes.wsj.com/CODA/research-ratings/
718,None,None,https://quotes.wsj.com/CDXS/research-ratings/
719,None,None,https://quotes.wsj.com/CODX/research-ratings/
720,None,None,https://quotes.wsj.com/CVLY/research-ratings/
721,None,None,https://quotes.wsj.com/JVA/research-ratings/
722,None,None,https://quotes.wsj.com/CCOI/research-ratings/
723,None,None,https://quotes.wsj.com/CGNX/research-ratings/
724,None,None,https://quotes.wsj.com/CTSH/research-ratings/
725,None,None,https://quotes.wsj.com/CWBR/research-ratings/
726,None,None,https://quotes.wsj.com/COHR/research-ratings/
727,None,None,https://quotes.wsj.com/CHRS/research-ratings/
728,None,None,https://quotes.wsj.com/COHU/research-ratings/
729,None,None,https://quotes.wsj.com/CLCT/research-ratings/
730,None,None,https://quotes.wsj.com/COLL/research-ratings/
731,None,None,https://quotes.wsj.com/CIGI/research-ratings/
732,None,None,https://quotes.wsj.com/CLGN/research-ratings/
733,None,None,https://quotes.wsj.com/CBAN/research-ratings/
734,None,None,https://quotes.wsj.com/COLB/research-ratings/
735,None,None,https://quotes.wsj.com/CLBK/research-ratings/
736,None,None,https://quotes.wsj.com/COLM/research-ratings/
737,None,None,https://quotes.wsj.com/CMCO/research-ratings/
738,None,None,https://quotes.wsj.com/CMCSA/research-ratings/
739,None,None,https://quotes.wsj.com/CCNI/research-ratings/
740,None,None,https://quotes.wsj.com/CBSH/research-ratings/
741,None,None,https://quotes.wsj.com/CBSHP/research-ratings/
742,None,None,https://quotes.wsj.com/CVGI/research-ratings/
743,None,None,https://quotes.wsj.com/COMM/research-ratings/
744,None,None,https://quotes.wsj.com/JCS/research-ratings/
745,None,None,https://quotes.wsj.com/ESXB/research-ratings/
746,None,None,https://quotes.wsj.com/CFBI/research-ratings/
747,None,None,https://quotes.wsj.com/CTBI/research-ratings/
748,None,None,https://quotes.wsj.com/CWBC/research-ratings/
749,None,None,https://quotes.wsj.com/CVLT/research-ratings/
750,None,None,https://quotes.wsj.com/CGEN/research-ratings/
