,zacks_consensus,zacks_URL
2070,Buy,https://www.zacks.com/stock/quote/MCFT
2071,Sell,https://www.zacks.com/stock/quote/MTCH
2072,Sell,https://www.zacks.com/stock/quote/MTLS
2073,Strong Sell,https://www.zacks.com/stock/quote/MTRX
2074,Buy,https://www.zacks.com/stock/quote/MAT
2075,Neutral,https://www.zacks.com/stock/quote/MATW
2076,Buy,https://www.zacks.com/stock/quote/MXIM
2077,Buy,https://www.zacks.com/stock/quote/MGRC
2078,None,https://www.zacks.com/stock/quote/MDCA
2079,None,https://www.zacks.com/stock/quote/MDJH
2080,None,https://www.zacks.com/stock/quote/MDRR
2081,Sell,https://www.zacks.com/stock/quote/MFIN
2082,None,https://www.zacks.com/stock/quote/MFINL
2083,None,https://www.zacks.com/stock/quote/MNOV
2084,None,https://www.zacks.com/stock/quote/MDSO
2085,None,https://www.zacks.com/stock/quote/MDGS
2086,None,https://www.zacks.com/stock/quote/MDGSW
2087,Neutral,https://www.zacks.com/stock/quote/MDWD
2088,Neutral,https://www.zacks.com/stock/quote/MEDP
2089,Sell,https://www.zacks.com/stock/quote/MEIP
2090,Neutral,https://www.zacks.com/stock/quote/MGTX
2091,Sell,https://www.zacks.com/stock/quote/MLCO
2092,None,https://www.zacks.com/stock/quote/MLNT
2093,None,https://www.zacks.com/stock/quote/MLNX
2094,None,https://www.zacks.com/stock/quote/MNLO
2095,None,https://www.zacks.com/stock/quote/MTSL
2096,Neutral,https://www.zacks.com/stock/quote/MELI
2097,Buy,https://www.zacks.com/stock/quote/MBWM
2098,Buy,https://www.zacks.com/stock/quote/MERC
2099,Strong Buy,https://www.zacks.com/stock/quote/MBIN
2100,None,https://www.zacks.com/stock/quote/MBINP
2101,Neutral,https://www.zacks.com/stock/quote/MRCY
2102,Neutral,https://www.zacks.com/stock/quote/MREO
2103,Strong Buy,https://www.zacks.com/stock/quote/EBSB
2104,Neutral,https://www.zacks.com/stock/quote/VIVO
2105,Strong Buy,https://www.zacks.com/stock/quote/MRBK
2106,Strong Buy,https://www.zacks.com/stock/quote/MMSI
2107,None,https://www.zacks.com/stock/quote/MACK
2108,Neutral,https://www.zacks.com/stock/quote/MRSN
2109,Strong Sell,https://www.zacks.com/stock/quote/MRUS
2110,Sell,https://www.zacks.com/stock/quote/MESA
2111,Neutral,https://www.zacks.com/stock/quote/MLAB
2112,Sell,https://www.zacks.com/stock/quote/MESO
2113,Strong Buy,https://www.zacks.com/stock/quote/CASH
2114,Neutral,https://www.zacks.com/stock/quote/MEOH
2115,Neutral,https://www.zacks.com/stock/quote/MGEE
2116,Neutral,https://www.zacks.com/stock/quote/MGPI
2117,Neutral,https://www.zacks.com/stock/quote/MBOT
2118,Neutral,https://www.zacks.com/stock/quote/MCHP
2119,Sell,https://www.zacks.com/stock/quote/MU
2120,Buy,https://www.zacks.com/stock/quote/MSFT
2121,Neutral,https://www.zacks.com/stock/quote/MSTR
2122,Sell,https://www.zacks.com/stock/quote/MVIS
2123,None,https://www.zacks.com/stock/quote/MICT
2124,Neutral,https://www.zacks.com/stock/quote/MPB
2125,None,https://www.zacks.com/stock/quote/MTP
2126,None,https://www.zacks.com/stock/quote/MCEP
2127,Neutral,https://www.zacks.com/stock/quote/MBCN
2128,Neutral,https://www.zacks.com/stock/quote/MSEX
2129,Neutral,https://www.zacks.com/stock/quote/MSBI
2130,None,https://www.zacks.com/stock/quote/MSVB
2131,Buy,https://www.zacks.com/stock/quote/MOFG
2132,Buy,https://www.zacks.com/stock/quote/MIST
2133,Neutral,https://www.zacks.com/stock/quote/MLND
2134,Sell,https://www.zacks.com/stock/quote/TIGO
2135,Buy,https://www.zacks.com/stock/quote/MIME
2136,None,https://www.zacks.com/stock/quote/MNDO
2137,Neutral,https://www.zacks.com/stock/quote/NERV
2138,Buy,https://www.zacks.com/stock/quote/MGEN
2139,Neutral,https://www.zacks.com/stock/quote/MRTX
2140,Neutral,https://www.zacks.com/stock/quote/MIRM
2141,None,https://www.zacks.com/stock/quote/MSON
2142,None,https://www.zacks.com/stock/quote/MIND
2143,None,https://www.zacks.com/stock/quote/MINDP
2144,Sell,https://www.zacks.com/stock/quote/MITK
2145,Neutral,https://www.zacks.com/stock/quote/MKSI
2146,None,https://www.zacks.com/stock/quote/MMAC
2147,None,https://www.zacks.com/stock/quote/MTC
2148,None,https://www.zacks.com/stock/quote/MINI
2149,Buy,https://www.zacks.com/stock/quote/MOBL
2150,None,https://www.zacks.com/stock/quote/MMDM
2151,None,https://www.zacks.com/stock/quote/MMDMR
2152,None,https://www.zacks.com/stock/quote/MMDMU
2153,None,https://www.zacks.com/stock/quote/MMDMW
2154,Neutral,https://www.zacks.com/stock/quote/MRNA
2155,Buy,https://www.zacks.com/stock/quote/MOGO
2156,Neutral,https://www.zacks.com/stock/quote/MWK
2157,Neutral,https://www.zacks.com/stock/quote/MTEM
2158,Neutral,https://www.zacks.com/stock/quote/MBRX
2159,None,https://www.zacks.com/stock/quote/MNTA
2160,Neutral,https://www.zacks.com/stock/quote/MOMO
2161,None,https://www.zacks.com/stock/quote/MKGI
2162,Buy,https://www.zacks.com/stock/quote/MCRI
2163,Sell,https://www.zacks.com/stock/quote/MDLZ
2164,Neutral,https://www.zacks.com/stock/quote/MGI
2165,Neutral,https://www.zacks.com/stock/quote/MDB
2166,None,https://www.zacks.com/stock/quote/MNCL
2167,None,https://www.zacks.com/stock/quote/MNCLU
2168,None,https://www.zacks.com/stock/quote/MNCLW
2169,Neutral,https://www.zacks.com/stock/quote/MPWR
2170,None,https://www.zacks.com/stock/quote/TYPE
2171,Sell,https://www.zacks.com/stock/quote/MNRO
2172,Neutral,https://www.zacks.com/stock/quote/MRCC
2173,None,https://www.zacks.com/stock/quote/MRCCL
2174,Neutral,https://www.zacks.com/stock/quote/MNST
2175,None,https://www.zacks.com/stock/quote/MORN
2176,Buy,https://www.zacks.com/stock/quote/MORF
2177,Neutral,https://www.zacks.com/stock/quote/MOR
2178,None,https://www.zacks.com/stock/quote/MOSY
2179,None,https://www.zacks.com/stock/quote/MTFB
2180,None,https://www.zacks.com/stock/quote/MTFBW
2181,Strong Buy,https://www.zacks.com/stock/quote/MPAA
2182,Neutral,https://www.zacks.com/stock/quote/MOTS
2183,None,https://www.zacks.com/stock/quote/MPVD
2184,None,https://www.zacks.com/stock/quote/MOXC
2185,Buy,https://www.zacks.com/stock/quote/COOP
2186,None,https://www.zacks.com/stock/quote/MSBF
2187,None,https://www.zacks.com/stock/quote/MTBC
2188,None,https://www.zacks.com/stock/quote/MTBCP
2189,Strong Sell,https://www.zacks.com/stock/quote/MTSC
2190,None,https://www.zacks.com/stock/quote/MUDS
2191,None,https://www.zacks.com/stock/quote/MUDSU
2192,None,https://www.zacks.com/stock/quote/MUDSW
2193,Neutral,https://www.zacks.com/stock/quote/MBIO
2194,None,https://www.zacks.com/stock/quote/MFSF
2195,Buy,https://www.zacks.com/stock/quote/MVBF
2196,Neutral,https://www.zacks.com/stock/quote/MYSZ
2197,Neutral,https://www.zacks.com/stock/quote/MYL
2198,Neutral,https://www.zacks.com/stock/quote/MYOK
2199,None,https://www.zacks.com/stock/quote/MYOS
2200,Buy,https://www.zacks.com/stock/quote/MYRG
2201,Neutral,https://www.zacks.com/stock/quote/MYGN
2202,Neutral,https://www.zacks.com/stock/quote/NBRV
2203,None,https://www.zacks.com/stock/quote/NAKD
2204,None,https://www.zacks.com/stock/quote/NNDM
2205,None,https://www.zacks.com/stock/quote/NANO
2206,Neutral,https://www.zacks.com/stock/quote/NSTG
2207,Neutral,https://www.zacks.com/stock/quote/NAOV
2208,Sell,https://www.zacks.com/stock/quote/NH
2209,Sell,https://www.zacks.com/stock/quote/NK
2210,Sell,https://www.zacks.com/stock/quote/NSSC
2211,Neutral,https://www.zacks.com/stock/quote/NDAQ
2212,Neutral,https://www.zacks.com/stock/quote/NTRA
2213,None,https://www.zacks.com/stock/quote/NATH
2214,Buy,https://www.zacks.com/stock/quote/NKSH
2215,Buy,https://www.zacks.com/stock/quote/FIZZ
2216,Sell,https://www.zacks.com/stock/quote/NCMI
2217,Buy,https://www.zacks.com/stock/quote/NESR
2218,None,https://www.zacks.com/stock/quote/NESRW
2219,Sell,https://www.zacks.com/stock/quote/NGHC
2220,None,https://www.zacks.com/stock/quote/NGHCN
2221,None,https://www.zacks.com/stock/quote/NGHCO
2222,None,https://www.zacks.com/stock/quote/NGHCP
2223,None,https://www.zacks.com/stock/quote/NGHCZ
2224,None,https://www.zacks.com/stock/quote/NHLD
2225,None,https://www.zacks.com/stock/quote/NHLDW
2226,Neutral,https://www.zacks.com/stock/quote/NATI
2227,None,https://www.zacks.com/stock/quote/NRC
2228,None,https://www.zacks.com/stock/quote/NSEC
2229,Neutral,https://www.zacks.com/stock/quote/EYE
2230,None,https://www.zacks.com/stock/quote/NWLI
2231,None,https://www.zacks.com/stock/quote/NAII
2232,None,https://www.zacks.com/stock/quote/NHTC
2233,None,https://www.zacks.com/stock/quote/NATR
2234,Buy,https://www.zacks.com/stock/quote/NTUS
2235,None,https://www.zacks.com/stock/quote/JSM
2236,Neutral,https://www.zacks.com/stock/quote/NAVI
2237,None,https://www.zacks.com/stock/quote/NMCI
2238,Strong Buy,https://www.zacks.com/stock/quote/NBTB
2239,Neutral,https://www.zacks.com/stock/quote/NCSM
2240,None,https://www.zacks.com/stock/quote/NEBU
2241,None,https://www.zacks.com/stock/quote/NEBUU
2242,None,https://www.zacks.com/stock/quote/NEBUW
2243,Neutral,https://www.zacks.com/stock/quote/NKTR
2244,None,https://www.zacks.com/stock/quote/NMRD
2245,Neutral,https://www.zacks.com/stock/quote/NEOG
2246,Neutral,https://www.zacks.com/stock/quote/NEO
2247,None,https://www.zacks.com/stock/quote/NTGN
2248,None,https://www.zacks.com/stock/quote/NEON
2249,Sell,https://www.zacks.com/stock/quote/NEOS
2250,Neutral,https://www.zacks.com/stock/quote/NVCN
2251,Neutral,https://www.zacks.com/stock/quote/NEPT
2252,Sell,https://www.zacks.com/stock/quote/UEPS
2253,None,https://www.zacks.com/stock/quote/NETE
2254,Neutral,https://www.zacks.com/stock/quote/NTAP
2255,Sell,https://www.zacks.com/stock/quote/NTES
2256,Neutral,https://www.zacks.com/stock/quote/NFLX
2257,Buy,https://www.zacks.com/stock/quote/NTGR
2258,Strong Sell,https://www.zacks.com/stock/quote/NTCT
2259,None,https://www.zacks.com/stock/quote/NTWK
2260,Neutral,https://www.zacks.com/stock/quote/NBSE
2261,None,https://www.zacks.com/stock/quote/CUR
2262,Sell,https://www.zacks.com/stock/quote/NBIX
2263,None,https://www.zacks.com/stock/quote/NURO
2264,None,https://www.zacks.com/stock/quote/NUROW
2265,Neutral,https://www.zacks.com/stock/quote/STIM
2266,None,https://www.zacks.com/stock/quote/NTRP
2267,Strong Sell,https://www.zacks.com/stock/quote/NBEV
2268,Strong Sell,https://www.zacks.com/stock/quote/NFE
2269,Neutral,https://www.zacks.com/stock/quote/NYMT
2270,None,https://www.zacks.com/stock/quote/NYMTN
2271,None,https://www.zacks.com/stock/quote/NYMTO
2272,None,https://www.zacks.com/stock/quote/NYMTP
2273,None,https://www.zacks.com/stock/quote/NEWA
2274,Strong Buy,https://www.zacks.com/stock/quote/NWL
2275,None,https://www.zacks.com/stock/quote/NLNK
2276,Neutral,https://www.zacks.com/stock/quote/NMRK
2277,None,https://www.zacks.com/stock/quote/NWS
2278,Neutral,https://www.zacks.com/stock/quote/NWSA
2279,Buy,https://www.zacks.com/stock/quote/NEWT
2280,None,https://www.zacks.com/stock/quote/NEWTI
2281,None,https://www.zacks.com/stock/quote/NEWTZ
2282,Buy,https://www.zacks.com/stock/quote/NXST
2283,Neutral,https://www.zacks.com/stock/quote/NXTC
2284,Sell,https://www.zacks.com/stock/quote/NEXT
2285,Neutral,https://www.zacks.com/stock/quote/NXGN
2286,None,https://www.zacks.com/stock/quote/BIMI
2287,Neutral,https://www.zacks.com/stock/quote/NGM
2288,None,https://www.zacks.com/stock/quote/NODK
2289,Strong Buy,https://www.zacks.com/stock/quote/EGOV
2290,Neutral,https://www.zacks.com/stock/quote/NICE
2291,None,https://www.zacks.com/stock/quote/NICK
2292,Buy,https://www.zacks.com/stock/quote/NCBS
2293,None,https://www.zacks.com/stock/quote/NIHD
2294,Buy,https://www.zacks.com/stock/quote/NIU
2295,Buy,https://www.zacks.com/stock/quote/LASR
2296,Neutral,https://www.zacks.com/stock/quote/NMIH
2297,Neutral,https://www.zacks.com/stock/quote/NNBR
2298,Sell,https://www.zacks.com/stock/quote/NDLS
2299,Neutral,https://www.zacks.com/stock/quote/NDSN
2300,None,https://www.zacks.com/stock/quote/NSYS
2301,None,https://www.zacks.com/stock/quote/NBN
2302,Buy,https://www.zacks.com/stock/quote/NTIC
2303,Neutral,https://www.zacks.com/stock/quote/NTRS
2304,None,https://www.zacks.com/stock/quote/NTRSP
2305,Neutral,https://www.zacks.com/stock/quote/NFBK
2306,Strong Buy,https://www.zacks.com/stock/quote/NRIM
2307,Neutral,https://www.zacks.com/stock/quote/NWBI
2308,Neutral,https://www.zacks.com/stock/quote/NWPX
2309,Sell,https://www.zacks.com/stock/quote/NCLH
2310,None,https://www.zacks.com/stock/quote/NWFL
2311,None,https://www.zacks.com/stock/quote/NVFY
2312,None,https://www.zacks.com/stock/quote/NVMI
2313,None,https://www.zacks.com/stock/quote/NOVN
2314,Neutral,https://www.zacks.com/stock/quote/NOVT
2315,Sell,https://www.zacks.com/stock/quote/NVAX
2316,None,https://www.zacks.com/stock/quote/NVLN
2317,Neutral,https://www.zacks.com/stock/quote/NVCR
2318,Sell,https://www.zacks.com/stock/quote/NVUS
2319,Neutral,https://www.zacks.com/stock/quote/NUAN
2320,Buy,https://www.zacks.com/stock/quote/NCNA
2321,Sell,https://www.zacks.com/stock/quote/NTNX
2322,Neutral,https://www.zacks.com/stock/quote/NUVA
2323,None,https://www.zacks.com/stock/quote/NVTR
2324,None,https://www.zacks.com/stock/quote/QQQX
2325,Buy,https://www.zacks.com/stock/quote/NVEE
2326,None,https://www.zacks.com/stock/quote/NVEC
2327,Buy,https://www.zacks.com/stock/quote/NVDA
2328,Strong Buy,https://www.zacks.com/stock/quote/NXPI
2329,None,https://www.zacks.com/stock/quote/NXTD
2330,None,https://www.zacks.com/stock/quote/NXTDW
2331,None,https://www.zacks.com/stock/quote/NYMX
2332,None,https://www.zacks.com/stock/quote/OIIM
2333,None,https://www.zacks.com/stock/quote/OVLY
2334,Neutral,https://www.zacks.com/stock/quote/OCSL
2335,None,https://www.zacks.com/stock/quote/OCSLL
2336,Neutral,https://www.zacks.com/stock/quote/OCSI
2337,None,https://www.zacks.com/stock/quote/OASM
2338,None,https://www.zacks.com/stock/quote/OBLN
2339,Neutral,https://www.zacks.com/stock/quote/OBSV
2340,None,https://www.zacks.com/stock/quote/OBCI
2341,None,https://www.zacks.com/stock/quote/OPTT
2342,Sell,https://www.zacks.com/stock/quote/OCFC
2343,None,https://www.zacks.com/stock/quote/OFED
2344,Buy,https://www.zacks.com/stock/quote/OCUL
2345,Neutral,https://www.zacks.com/stock/quote/ODT
2346,None,https://www.zacks.com/stock/quote/OMEX
2347,Strong Buy,https://www.zacks.com/stock/quote/ODP
2348,Sell,https://www.zacks.com/stock/quote/OPI
2349,None,https://www.zacks.com/stock/quote/OPINI
2350,Neutral,https://www.zacks.com/stock/quote/OFS
2351,None,https://www.zacks.com/stock/quote/OFSSL
2352,None,https://www.zacks.com/stock/quote/OFSSZ
2353,Neutral,https://www.zacks.com/stock/quote/OCCI
2354,None,https://www.zacks.com/stock/quote/OCCIP
2355,None,https://www.zacks.com/stock/quote/OHAI
2356,None,https://www.zacks.com/stock/quote/OVBC
2357,Neutral,https://www.zacks.com/stock/quote/OKTA
2358,Neutral,https://www.zacks.com/stock/quote/ODFL
2359,None,https://www.zacks.com/stock/quote/OLBK
2360,Buy,https://www.zacks.com/stock/quote/ONB
2361,None,https://www.zacks.com/stock/quote/OPOF
2362,Strong Buy,https://www.zacks.com/stock/quote/OSBC
2363,None,https://www.zacks.com/stock/quote/OSBCP
2364,Sell,https://www.zacks.com/stock/quote/OLLI
2365,Neutral,https://www.zacks.com/stock/quote/ZEUS
2366,None,https://www.zacks.com/stock/quote/OFLX
2367,Buy,https://www.zacks.com/stock/quote/OMER
2368,Neutral,https://www.zacks.com/stock/quote/OMCL
2369,Neutral,https://www.zacks.com/stock/quote/ON
2370,None,https://www.zacks.com/stock/quote/OTIV
2371,Sell,https://www.zacks.com/stock/quote/ONCY
2372,Neutral,https://www.zacks.com/stock/quote/ONTX
2373,None,https://www.zacks.com/stock/quote/ONTXW
2374,Neutral,https://www.zacks.com/stock/quote/ONCS
2375,Buy,https://www.zacks.com/stock/quote/ONCT
2376,Sell,https://www.zacks.com/stock/quote/OSS
2377,Sell,https://www.zacks.com/stock/quote/OSPN
2378,Neutral,https://www.zacks.com/stock/quote/OSW
2379,Buy,https://www.zacks.com/stock/quote/OPBK
2380,Neutral,https://www.zacks.com/stock/quote/OTEX
2381,Neutral,https://www.zacks.com/stock/quote/OPRA
2382,None,https://www.zacks.com/stock/quote/OPES
2383,None,https://www.zacks.com/stock/quote/OPESU
2384,None,https://www.zacks.com/stock/quote/OPESW
2385,Neutral,https://www.zacks.com/stock/quote/OPGN
2386,None,https://www.zacks.com/stock/quote/OPGNW
2387,None,https://www.zacks.com/stock/quote/OPNT
2388,Neutral,https://www.zacks.com/stock/quote/OPK
2389,None,https://www.zacks.com/stock/quote/OBAS
2390,None,https://www.zacks.com/stock/quote/OCC
2391,Buy,https://www.zacks.com/stock/quote/OPRX
2392,None,https://www.zacks.com/stock/quote/OPHC
2393,Neutral,https://www.zacks.com/stock/quote/OPTN
2394,None,https://www.zacks.com/stock/quote/OPB
2395,None,https://www.zacks.com/stock/quote/ORMP
2396,Neutral,https://www.zacks.com/stock/quote/OSUR
2397,Neutral,https://www.zacks.com/stock/quote/ORBC
2398,Buy,https://www.zacks.com/stock/quote/ORTX
2399,Neutral,https://www.zacks.com/stock/quote/ORLY
2400,Sell,https://www.zacks.com/stock/quote/OGI
2401,Buy,https://www.zacks.com/stock/quote/ORGO
2402,None,https://www.zacks.com/stock/quote/ONVO
2403,None,https://www.zacks.com/stock/quote/ORGS
2404,None,https://www.zacks.com/stock/quote/SEED
2405,Neutral,https://www.zacks.com/stock/quote/OBNK
2406,Neutral,https://www.zacks.com/stock/quote/OESX
2407,None,https://www.zacks.com/stock/quote/ORIT
2408,Strong Buy,https://www.zacks.com/stock/quote/ORRF
2409,Neutral,https://www.zacks.com/stock/quote/OFIX
2410,Neutral,https://www.zacks.com/stock/quote/KIDS
2411,Neutral,https://www.zacks.com/stock/quote/OSIS
2412,Neutral,https://www.zacks.com/stock/quote/OSMT
2413,None,https://www.zacks.com/stock/quote/OSN
2414,Neutral,https://www.zacks.com/stock/quote/OTEL
2415,Neutral,https://www.zacks.com/stock/quote/OTIC
2416,None,https://www.zacks.com/stock/quote/OTTW
2417,Buy,https://www.zacks.com/stock/quote/OTTR
2418,Neutral,https://www.zacks.com/stock/quote/OTLK
2419,None,https://www.zacks.com/stock/quote/OTLKW
2420,Buy,https://www.zacks.com/stock/quote/OSTK
2421,Neutral,https://www.zacks.com/stock/quote/OVID
2422,None,https://www.zacks.com/stock/quote/OXBR
2423,None,https://www.zacks.com/stock/quote/OXBRW
2424,Neutral,https://www.zacks.com/stock/quote/OXFD
2425,None,https://www.zacks.com/stock/quote/OXLC
2426,None,https://www.zacks.com/stock/quote/OXLCM
2427,None,https://www.zacks.com/stock/quote/OXLCO
2428,Neutral,https://www.zacks.com/stock/quote/OXSQ
2429,None,https://www.zacks.com/stock/quote/OXSQL
2430,None,https://www.zacks.com/stock/quote/OXSQZ
2431,None,https://www.zacks.com/stock/quote/PFIN
2432,Strong Buy,https://www.zacks.com/stock/quote/PTSI
2433,Strong Buy,https://www.zacks.com/stock/quote/PCAR
2434,None,https://www.zacks.com/stock/quote/HERD
2435,None,https://www.zacks.com/stock/quote/ECOW
2436,None,https://www.zacks.com/stock/quote/VETS
2437,Neutral,https://www.zacks.com/stock/quote/PACB
2438,Neutral,https://www.zacks.com/stock/quote/PEIX
2439,None,https://www.zacks.com/stock/quote/PMBC
2440,Buy,https://www.zacks.com/stock/quote/PPBI
2441,Sell,https://www.zacks.com/stock/quote/PCRX
2442,Neutral,https://www.zacks.com/stock/quote/PACW
2443,Strong Sell,https://www.zacks.com/stock/quote/PLMR
2444,Neutral,https://www.zacks.com/stock/quote/PAAS
2445,Neutral,https://www.zacks.com/stock/quote/PANL
2446,Sell,https://www.zacks.com/stock/quote/PZZA
2447,Neutral,https://www.zacks.com/stock/quote/PRTK
2448,None,https://www.zacks.com/stock/quote/TEUM
2449,None,https://www.zacks.com/stock/quote/PNRL
2450,None,https://www.zacks.com/stock/quote/PCYG
2451,None,https://www.zacks.com/stock/quote/PKBK
2452,Buy,https://www.zacks.com/stock/quote/PKOH
2453,None,https://www.zacks.com/stock/quote/PTNR
2454,None,https://www.zacks.com/stock/quote/PBHC
2455,Strong Buy,https://www.zacks.com/stock/quote/PATK
2456,None,https://www.zacks.com/stock/quote/PNBK
2457,None,https://www.zacks.com/stock/quote/PATI
2458,None,https://www.zacks.com/stock/quote/PEGI
2459,Buy,https://www.zacks.com/stock/quote/PDCO
2460,Neutral,https://www.zacks.com/stock/quote/PTEN
2461,None,https://www.zacks.com/stock/quote/PAVM
2462,None,https://www.zacks.com/stock/quote/PAVMW
2463,None,https://www.zacks.com/stock/quote/PAVMZ
2464,Neutral,https://www.zacks.com/stock/quote/PAYX
2465,Neutral,https://www.zacks.com/stock/quote/PCTY
2466,Neutral,https://www.zacks.com/stock/quote/PYPL
2467,Neutral,https://www.zacks.com/stock/quote/PAYS
2468,None,https://www.zacks.com/stock/quote/PBBI
2469,Sell,https://www.zacks.com/stock/quote/CNXN
2470,Neutral,https://www.zacks.com/stock/quote/PCB
2471,None,https://www.zacks.com/stock/quote/PCMI
2472,None,https://www.zacks.com/stock/quote/PCSB
2473,Sell,https://www.zacks.com/stock/quote/PCTI
2474,Strong Buy,https://www.zacks.com/stock/quote/PDCE
2475,Neutral,https://www.zacks.com/stock/quote/PDFS
2476,Neutral,https://www.zacks.com/stock/quote/PDLI
2477,None,https://www.zacks.com/stock/quote/PDLB
2478,Neutral,https://www.zacks.com/stock/quote/PDSB
2479,Sell,https://www.zacks.com/stock/quote/ATEX
2480,None,https://www.zacks.com/stock/quote/SKIS
2481,Sell,https://www.zacks.com/stock/quote/PGC
2482,Strong Sell,https://www.zacks.com/stock/quote/PEGA
2483,Neutral,https://www.zacks.com/stock/quote/PENN
2484,Neutral,https://www.zacks.com/stock/quote/PVAC
2485,Neutral,https://www.zacks.com/stock/quote/PFLT
2486,Neutral,https://www.zacks.com/stock/quote/PNNT
2487,None,https://www.zacks.com/stock/quote/PWOD
2488,None,https://www.zacks.com/stock/quote/WRLS
2489,None,https://www.zacks.com/stock/quote/WRLSR
2490,None,https://www.zacks.com/stock/quote/WRLSU
2491,None,https://www.zacks.com/stock/quote/WRLSW
2492,Neutral,https://www.zacks.com/stock/quote/PEBO
2493,None,https://www.zacks.com/stock/quote/PEBK
2494,None,https://www.zacks.com/stock/quote/PFIS
2495,Neutral,https://www.zacks.com/stock/quote/PBCT
2496,None,https://www.zacks.com/stock/quote/PBCTP
2497,None,https://www.zacks.com/stock/quote/PUB
2498,Neutral,https://www.zacks.com/stock/quote/PEP
2499,None,https://www.zacks.com/stock/quote/PRCP
2500,Neutral,https://www.zacks.com/stock/quote/PRFT
2501,None,https://www.zacks.com/stock/quote/DCIX
2502,Neutral,https://www.zacks.com/stock/quote/PFMT
2503,Buy,https://www.zacks.com/stock/quote/PERI
2504,None,https://www.zacks.com/stock/quote/PESI
2505,None,https://www.zacks.com/stock/quote/PPIH
2506,Neutral,https://www.zacks.com/stock/quote/PSNL
2507,Sell,https://www.zacks.com/stock/quote/PETQ
2508,None,https://www.zacks.com/stock/quote/PETS
2509,Sell,https://www.zacks.com/stock/quote/PFSW
2510,Neutral,https://www.zacks.com/stock/quote/PGTI
2511,Neutral,https://www.zacks.com/stock/quote/PHAS
2512,Strong Sell,https://www.zacks.com/stock/quote/PAHC
2513,Neutral,https://www.zacks.com/stock/quote/PHIO
2514,None,https://www.zacks.com/stock/quote/PHIOW
2515,Neutral,https://www.zacks.com/stock/quote/PLAB
2516,Neutral,https://www.zacks.com/stock/quote/PHUN
2517,None,https://www.zacks.com/stock/quote/PHUNW
2518,None,https://www.zacks.com/stock/quote/PICO
2519,Neutral,https://www.zacks.com/stock/quote/PLL
2520,Neutral,https://www.zacks.com/stock/quote/PIRS
2521,Buy,https://www.zacks.com/stock/quote/PPC
2522,Sell,https://www.zacks.com/stock/quote/PDD
2523,None,https://www.zacks.com/stock/quote/PME
2524,Buy,https://www.zacks.com/stock/quote/PNFP
2525,None,https://www.zacks.com/stock/quote/PT
2526,None,https://www.zacks.com/stock/quote/PBFS
2527,None,https://www.zacks.com/stock/quote/PPSI
2528,Sell,https://www.zacks.com/stock/quote/PXLW
2529,Strong Sell,https://www.zacks.com/stock/quote/PLYA
2530,Neutral,https://www.zacks.com/stock/quote/PLXS
2531,Neutral,https://www.zacks.com/stock/quote/PLUG
2532,None,https://www.zacks.com/stock/quote/PLBC
2533,Neutral,https://www.zacks.com/stock/quote/PS
2534,Sell,https://www.zacks.com/stock/quote/PSTI
2535,Neutral,https://www.zacks.com/stock/quote/PLXP
2536,None,https://www.zacks.com/stock/quote/PNTR
2537,Strong Sell,https://www.zacks.com/stock/quote/PCOM
2538,None,https://www.zacks.com/stock/quote/POLA
2539,Neutral,https://www.zacks.com/stock/quote/PTE
2540,None,https://www.zacks.com/stock/quote/POOL
2541,None,https://www.zacks.com/stock/quote/POPE
2542,Strong Buy,https://www.zacks.com/stock/quote/BPOP
2543,None,https://www.zacks.com/stock/quote/BPOPM
2544,None,https://www.zacks.com/stock/quote/BPOPN
2545,None,https://www.zacks.com/stock/quote/KCAPL
2546,Neutral,https://www.zacks.com/stock/quote/PTMN
2547,None,https://www.zacks.com/stock/quote/PTLA
2548,None,https://www.zacks.com/stock/quote/PPHI
2549,Sell,https://www.zacks.com/stock/quote/PBPB
2550,Neutral,https://www.zacks.com/stock/quote/PCH
2551,None,https://www.zacks.com/stock/quote/POWL
2552,Neutral,https://www.zacks.com/stock/quote/POWI
2553,None,https://www.zacks.com/stock/quote/PBTS
2554,Sell,https://www.zacks.com/stock/quote/PRAA
2555,Buy,https://www.zacks.com/stock/quote/PRAH
2556,None,https://www.zacks.com/stock/quote/PRPO
2557,Neutral,https://www.zacks.com/stock/quote/DTIL
2558,None,https://www.zacks.com/stock/quote/POAI
2559,Neutral,https://www.zacks.com/stock/quote/PFBC
2560,None,https://www.zacks.com/stock/quote/PLPC
2561,None,https://www.zacks.com/stock/quote/PFBI
2562,Neutral,https://www.zacks.com/stock/quote/PINC
2563,None,https://www.zacks.com/stock/quote/PSDO
2564,Sell,https://www.zacks.com/stock/quote/PRVL
2565,Buy,https://www.zacks.com/stock/quote/PRGX
2566,None,https://www.zacks.com/stock/quote/PSMT
2567,None,https://www.zacks.com/stock/quote/PNRG
2568,Buy,https://www.zacks.com/stock/quote/PRMW
2569,Strong Buy,https://www.zacks.com/stock/quote/PRIM
2570,None,https://www.zacks.com/stock/quote/PVAL
2571,Neutral,https://www.zacks.com/stock/quote/PFG
2572,Neutral,https://www.zacks.com/stock/quote/BTEC
2573,None,https://www.zacks.com/stock/quote/PDEV
2574,None,https://www.zacks.com/stock/quote/GENY
2575,None,https://www.zacks.com/stock/quote/PSET
2576,Neutral,https://www.zacks.com/stock/quote/PY
2577,None,https://www.zacks.com/stock/quote/PMOM
